Ticker,Open,High,Low,Close,ChangePercent-1,ChangePercent-2,RangeNet,RangePercent,RangePercent-1,RangePercent-2,WeekdayNum,Weekday,target
_SPXD,1184.88,1187.11,1177.72,1185.64,0.21,0.24,9.39,0.79,0.96,0.42,3,3_Tue,Yes
_SPXD,1183.84,1183.84,1171.7,1182.45,0,0.21,12.14,1.02,0.79,0.96,4,4_Wed,No
_SPXD,1184.47,1189.53,1177.1,1183.78,-0.27,0,12.43,1.05,1.02,0.79,5,5_Thu,No
_SPXD,1183.87,1185.46,1179.7,1183.26,0.11,-0.27,5.76,0.49,1.05,1.02,6,6_Fri,No
_SPXD,1185.71,1195.81,1177.65,1184.38,-0.04,0.11,18.16,1.53,0.49,1.05,2,2_Mon,No
_SPXD,1187.86,1195.88,1187.86,1193.57,0.09,-0.04,8.02,0.68,1.53,0.49,3,3_Tue,Yes
_SPXD,1193.79,1198.3,1183.56,1197.96,0.78,0.09,14.74,1.23,0.68,1.53,4,4_Wed,Yes
_SPXD,1198.34,1221.25,1198.34,1221.06,0.37,0.78,22.91,1.91,1.23,0.68,5,5_Thu,Yes
_SPXD,1221.2,1227.08,1220.29,1225.85,1.93,0.37,6.79,0.56,1.91,1.23,6,6_Fri,Yes
_SPXD,1223.24,1224.57,1217.55,1223.25,0.39,1.93,7.02,0.57,0.56,1.91,2,2_Mon,No
_SPXD,1223.59,1226.84,1208.94,1213.4,-0.21,0.39,17.9,1.46,0.57,0.56,3,3_Tue,No
_SPXD,1213.14,1218.75,1204.33,1218.71,-0.81,-0.21,14.42,1.19,1.46,0.57,4,4_Wed,No
_SPXD,1213.04,1215.45,1204.49,1213.54,0.44,-0.81,10.96,0.9,1.19,1.46,5,5_Thu,No
_SPXD,1209.07,1210.5,1194.08,1199.21,-0.42,0.44,16.42,1.35,0.9,1.19,6,6_Fri,No
_SPXD,1200.44,1207.43,1197.15,1197.75,-1.18,-0.42,10.28,0.86,1.35,0.9,2,2_Mon,No
_SPXD,1194.79,1194.79,1173,1178.34,-0.12,-1.18,21.79,1.82,0.86,1.35,3,3_Tue,No
_SPXD,1178.33,1183.56,1175.82,1178.59,-1.62,-0.12,7.74,0.66,1.82,0.86,4,4_Wed,No
_SPXD,1183.75,1200.29,1183.75,1196.69,0.02,-1.62,16.54,1.4,0.66,1.82,5,5_Thu,Yes
_SPXD,1196.12,1199.97,1189.44,1199.73,1.54,0.02,10.53,0.88,1.4,0.66,6,6_Fri,Yes
_SPXD,1198.07,1198.94,1184.58,1197.84,0.25,1.54,14.36,1.2,0.88,1.4,2,2_Mon,No
_SPXD,1192.51,1192.51,1176.91,1180.73,-0.16,0.25,15.6,1.3,1.2,0.88,3,3_Tue,No
_SPXD,1183.7,1198.62,1183.7,1198.35,-1.43,-0.16,14.92,1.26,1.3,1.2,4,4_Wed,No
_SPXD,1194.16,1194.16,1186.93,1189.4,1.49,-1.43,7.23,0.6,1.26,1.3,6,6_Fri,No
_SPXD,1189.08,1190.34,1173.64,1187.76,-0.75,1.49,16.7,1.4,0.6,1.26,2,2_Mon,No
_SPXD,1182.96,1187.4,1174.14,1180.55,-0.14,-0.75,13.26,1.12,1.4,0.6,3,3_Tue,No
_SPXD,1186.6,1207.61,1186.6,1206.07,-0.61,-0.14,21.01,1.78,1.12,1.4,4,4_Wed,No
_SPXD,1206.81,1221.89,1206.81,1221.53,2.16,-0.61,15.08,1.25,1.78,1.12,5,5_Thu,Yes
_SPXD,1219.93,1225.57,1216.82,1224.71,1.28,2.16,8.75,0.72,1.25,1.78,6,6_Fri,Yes
_SPXD,1223.87,1225.8,1220.67,1223.12,0.26,1.28,5.13,0.42,0.72,1.25,2,2_Mon,No
_SPXD,1227.25,1235.05,1223.25,1223.75,-0.13,0.26,11.8,0.96,0.42,0.72,3,3_Tue,No
_SPXD,1225.02,1228.93,1219.5,1228.28,0.05,-0.13,9.43,0.77,0.96,0.42,4,4_Wed,Yes
_SPXD,1230.14,1234.71,1226.85,1233,0.37,0.05,7.86,0.64,0.77,0.96,5,5_Thu,Yes
_SPXD,1233.85,1240.4,1232.58,1240.4,0.38,0.37,7.82,0.63,0.64,0.77,6,6_Fri,Yes
_SPXD,1242.52,1246.73,1240.34,1240.46,0.6,0.38,6.39,0.52,0.63,0.64,2,2_Mon,Yes
_SPXD,1241.84,1246.59,1238.17,1241.59,0,0.6,8.42,0.68,0.52,0.63,3,3_Tue,Yes
_SPXD,1241.58,1244.25,1234.01,1235.23,0.09,0,10.24,0.82,0.68,0.52,4,4_Wed,No
_SPXD,1236.34,1243.75,1232.85,1242.87,-0.51,0.09,10.9,0.88,0.82,0.68,5,5_Thu,No
_SPXD,1243.63,1245.81,1239.87,1243.91,0.62,-0.51,5.94,0.48,0.88,0.82,6,6_Fri,Yes
_SPXD,1245.76,1250.2,1241.51,1247.08,0.08,0.62,8.69,0.7,0.48,0.88,2,2_Mon,Yes
_SPXD,1249.43,1255.82,1249.43,1254.6,0.25,0.08,6.39,0.51,0.7,0.48,3,3_Tue,Yes
_SPXD,1254.94,1259.39,1254.94,1258.84,0.6,0.25,4.45,0.35,0.51,0.7,4,4_Wed,Yes
_SPXD,1257.53,1258.59,1254.05,1256.77,0.34,0.6,4.54,0.36,0.35,0.51,5,5_Thu,No
_SPXD,1254.66,1258.43,1251.48,1257.54,-0.16,0.34,6.95,0.55,0.36,0.35,2,2_Mon,No
_SPXD,1259.1,1259.9,1256.22,1258.51,0.06,-0.16,3.68,0.29,0.55,0.36,3,3_Tue,Yes
_SPXD,1258.78,1262.6,1258.78,1259.78,0.08,0.06,3.82,0.3,0.29,0.55,4,4_Wed,Yes
_SPXD,1259.44,1261.09,1256.32,1257.88,0.1,0.08,4.77,0.38,0.3,0.29,5,5_Thu,No
_SPXD,1256.76,1259.34,1254.19,1257.64,-0.15,0.1,5.15,0.41,0.38,0.3,6,6_Fri,No
_SPXD,1257.62,1276.17,1257.62,1271.87,-0.02,-0.15,18.55,1.47,0.41,0.38,2,2_Mon,No
_SPXD,1272.95,1274.12,1262.66,1270.2,1.13,-0.02,11.46,0.9,1.47,0.41,3,3_Tue,No
_SPXD,1268.78,1277.63,1265.36,1276.56,-0.13,1.13,12.27,0.97,0.9,1.47,4,4_Wed,No
_SPXD,1276.29,1278.17,1270.43,1273.85,0.5,-0.13,7.74,0.61,0.97,0.9,5,5_Thu,No
_SPXD,1274.41,1276.83,1261.7,1271.5,-0.21,0.5,15.13,1.19,0.61,0.97,6,6_Fri,No
_SPXD,1270.84,1271.52,1262.18,1269.75,-0.18,-0.21,9.34,0.73,1.19,0.61,2,2_Mon,No
_SPXD,1272.58,1277.25,1269.62,1274.48,-0.14,-0.18,7.63,0.6,0.73,1.19,3,3_Tue,No
_SPXD,1275.65,1286.87,1275.65,1285.96,0.37,-0.14,11.22,0.88,0.6,0.73,4,4_Wed,Yes
_SPXD,1285.78,1286.7,1280.47,1283.76,0.9,0.37,6.23,0.48,0.88,0.6,5,5_Thu,No
_SPXD,1282.9,1293.24,1281.24,1293.24,-0.17,0.9,12,0.93,0.48,0.88,6,6_Fri,No
_SPXD,1293.22,1296.06,1290.16,1295.02,0.74,-0.17,5.9,0.46,0.93,0.48,3,3_Tue,Yes
_SPXD,1294.52,1294.6,1278.92,1281.92,0.14,0.74,15.68,1.21,0.46,0.93,4,4_Wed,No
_SPXD,1280.85,1283.35,1271.26,1280.26,-1.01,0.14,12.09,0.94,1.21,0.46,5,5_Thu,No
_SPXD,1283.63,1291.21,1282.07,1283.35,-0.13,-1.01,9.14,0.71,0.94,1.21,6,6_Fri,No
_SPXD,1283.29,1291.93,1282.47,1290.84,0.24,-0.13,9.46,0.74,0.71,0.94,2,2_Mon,Yes
_SPXD,1288.17,1291.26,1281.07,1291.18,0.58,0.24,10.19,0.79,0.74,0.71,3,3_Tue,Yes
_SPXD,1291.97,1299.74,1291.97,1296.63,0.03,0.58,7.77,0.6,0.79,0.74,4,4_Wed,Yes
_SPXD,1297.51,1301.29,1294.41,1299.54,0.42,0.03,6.88,0.53,0.6,0.79,5,5_Thu,Yes
_SPXD,1299.63,1302.67,1275.1,1276.34,0.22,0.42,27.57,2.12,0.53,0.6,6,6_Fri,No
_SPXD,1276.5,1287.17,1276.5,1286.12,-1.79,0.22,10.67,0.84,2.12,0.53,2,2_Mon,No
_SPXD,1289.14,1308.86,1289.14,1307.59,0.77,-1.79,19.72,1.53,0.84,2.12,3,3_Tue,Yes
_SPXD,1305.91,1307.61,1302.62,1304.03,1.67,0.77,4.99,0.38,1.53,0.84,4,4_Wed,No
_SPXD,1302.77,1308.6,1294.83,1307.1,-0.27,1.67,13.77,1.06,0.38,1.53,5,5_Thu,No
_SPXD,1307.01,1311,1301.67,1310.87,0.24,-0.27,9.33,0.71,1.06,0.38,6,6_Fri,Yes
_SPXD,1311.85,1322.85,1311.85,1319.05,0.29,0.24,11,0.84,0.71,1.06,2,2_Mon,Yes
_SPXD,1318.76,1324.87,1316.03,1324.57,0.62,0.29,8.84,0.67,0.84,0.71,3,3_Tue,Yes
_SPXD,1322.48,1324.54,1314.89,1320.88,0.42,0.62,9.65,0.73,0.67,0.84,4,4_Wed,No
_SPXD,1318.13,1322.78,1311.74,1321.87,-0.28,0.42,11.04,0.84,0.73,0.67,5,5_Thu,No
_SPXD,1318.66,1330.79,1316.08,1329.15,0.07,-0.28,14.71,1.11,0.84,0.73,6,6_Fri,Yes
_SPXD,1328.73,1332.96,1326.9,1332.32,0.55,0.07,6.06,0.46,1.11,0.84,2,2_Mon,Yes
_SPXD,1330.43,1330.43,1324.61,1328.01,0.24,0.55,5.82,0.44,0.46,1.11,3,3_Tue,No
_SPXD,1329.51,1337.61,1329.51,1336.32,-0.32,0.24,8.1,0.61,0.44,0.46,4,4_Wed,No
_SPXD,1334.37,1341.5,1331,1340.43,0.63,-0.32,10.5,0.79,0.61,0.44,5,5_Thu,Yes
_SPXD,1340.38,1344.07,1338.12,1343.01,0.31,0.63,5.95,0.44,0.79,0.61,6,6_Fri,Yes
_SPXD,1338.91,1338.91,1312.33,1315.44,0.19,0.31,26.58,1.98,0.44,0.79,3,3_Tue,No
_SPXD,1315.44,1317.91,1299.55,1307.4,-2.05,0.19,18.36,1.4,1.98,0.44,4,4_Wed,No
_SPXD,1307.09,1310.91,1294.26,1306.1,-0.61,-2.05,16.65,1.27,1.4,1.98,5,5_Thu,No
_SPXD,1307.34,1320.61,1307.34,1319.88,-0.1,-0.61,13.27,1.02,1.27,1.4,6,6_Fri,No
_SPXD,1321.61,1329.38,1320.55,1327.22,1.06,-0.1,8.83,0.67,1.02,1.27,2,2_Mon,Yes
_SPXD,1328.64,1332.09,1306.14,1306.33,0.56,1.06,25.95,1.96,0.67,1.02,3,3_Tue,No
_SPXD,1305.47,1314.19,1302.58,1308.44,-1.57,0.56,11.61,0.89,1.96,0.67,4,4_Wed,No
_SPXD,1312.37,1332.28,1312.37,1330.97,0.16,-1.57,19.91,1.52,0.89,1.96,5,5_Thu,Yes
_SPXD,1330.73,1331.08,1312.59,1321.15,1.72,0.16,18.49,1.39,1.52,0.89,6,6_Fri,No
_SPXD,1322.72,1327.68,1303.99,1310.13,-0.74,1.72,23.69,1.79,1.39,1.52,2,2_Mon,No
_SPXD,1311.05,1325.74,1306.86,1321.82,-0.83,-0.74,18.88,1.44,1.79,1.39,3,3_Tue,No
_SPXD,1319.92,1323.21,1312.27,1320.02,0.89,-0.83,10.94,0.83,1.44,1.79,4,4_Wed,No
_SPXD,1315.72,1315.72,1294.21,1295.11,-0.14,0.89,21.51,1.63,0.83,1.44,5,5_Thu,No
_SPXD,1293.43,1308.35,1291.99,1304.28,-1.89,-0.14,16.36,1.26,1.63,0.83,6,6_Fri,No
_SPXD,1301.19,1301.19,1286.37,1296.39,0.71,-1.89,14.82,1.14,1.26,1.63,2,2_Mon,No
_SPXD,1288.46,1288.46,1261.12,1281.87,-0.6,0.71,27.34,2.11,1.14,1.26,3,3_Tue,No
_SPXD,1279.46,1280.91,1249.05,1256.88,-1.12,-0.6,31.86,2.49,2.11,1.14,4,4_Wed,No
_SPXD,1261.61,1278.88,1261.61,1273.72,-1.95,-1.12,17.27,1.37,2.49,2.11,5,5_Thu,No
_SPXD,1276.71,1288.88,1276.18,1279.21,1.34,-1.95,12.7,1,1.37,2.49,6,6_Fri,Yes
_SPXD,1281.65,1300.58,1281.65,1298.38,0.43,1.34,18.93,1.48,1,1.37,2,2_Mon,Yes
_SPXD,1298.29,1299.35,1292.7,1293.77,1.5,0.43,6.65,0.51,1.48,1,3,3_Tue,No
_SPXD,1292.19,1300.51,1284.05,1297.54,-0.36,1.5,16.46,1.27,0.51,1.48,4,4_Wed,No
_SPXD,1300.61,1311.34,1297.74,1309.66,0.29,-0.36,13.6,1.05,1.27,0.51,5,5_Thu,Yes
_SPXD,1311.8,1319.18,1310.15,1313.8,0.93,0.29,9.03,0.69,1.05,1.27,6,6_Fri,Yes
_SPXD,1315.45,1319.74,1310.19,1310.19,0.32,0.93,9.55,0.73,0.69,1.05,2,2_Mon,No
_SPXD,1309.37,1319.45,1305.26,1319.44,-0.27,0.32,14.19,1.08,0.73,0.69,3,3_Tue,No
_SPXD,1321.89,1331.74,1321.89,1328.26,0.71,-0.27,9.85,0.75,1.08,0.73,4,4_Wed,Yes
_SPXD,1327.44,1329.77,1325.03,1325.83,0.67,0.71,4.74,0.36,0.75,1.08,5,5_Thu,No
_SPXD,1329.48,1337.85,1328.89,1332.41,-0.18,0.67,8.96,0.68,0.36,0.75,6,6_Fri,No
_SPXD,1333.56,1336.74,1329.1,1332.87,0.5,-0.18,7.64,0.57,0.68,0.36,2,2_Mon,Yes
_SPXD,1332.03,1338.21,1330.03,1332.63,0.03,0.5,8.18,0.61,0.57,0.68,3,3_Tue,No
_SPXD,1335.94,1339.38,1331.09,1335.54,-0.02,0.03,8.29,0.62,0.61,0.57,4,4_Wed,No
_SPXD,1334.82,1338.8,1326.56,1333.51,0.22,-0.02,12.24,0.92,0.62,0.61,5,5_Thu,No
_SPXD,1336.16,1339.46,1322.94,1328.17,-0.15,0.22,16.52,1.24,0.92,0.62,6,6_Fri,No
_SPXD,1329.01,1333.77,1321.06,1324.46,-0.4,-0.15,12.71,0.96,1.24,0.92,2,2_Mon,No
_SPXD,1321.96,1321.96,1309.51,1314.16,-0.28,-0.4,12.45,0.94,0.96,1.24,3,3_Tue,No
_SPXD,1314.03,1321.35,1309.19,1314.41,-0.78,-0.28,12.16,0.93,0.94,0.96,4,4_Wed,No
_SPXD,1311.13,1316.79,1302.42,1314.52,0.02,-0.78,14.37,1.09,0.93,0.94,5,5_Thu,Yes
_SPXD,1314.54,1322.88,1313.68,1319.68,0.01,0.02,9.2,0.7,1.09,0.93,6,6_Fri,Yes
_SPXD,1313.35,1313.35,1294.7,1305.14,0.39,0.01,18.65,1.41,0.7,1.09,2,2_Mon,No
_SPXD,1305.99,1312.7,1303.97,1312.62,-1.1,0.39,8.73,0.67,1.41,0.7,3,3_Tue,No
_SPXD,1319.12,1332.66,1319.12,1330.36,0.57,-1.1,13.54,1.03,0.67,1.41,4,4_Wed,Yes
_SPXD,1333.23,1337.49,1332.83,1337.38,1.35,0.57,4.66,0.35,1.03,0.67,5,5_Thu,Yes
_SPXD,1337.14,1337.55,1331.47,1335.25,0.53,1.35,6.08,0.45,0.35,1.03,2,2_Mon,No
_SPXD,1336.75,1349.55,1336.75,1347.24,-0.16,0.53,12.8,0.96,0.45,0.35,3,3_Tue,No
_SPXD,1348.43,1357.49,1344.25,1355.66,0.9,-0.16,13.24,0.98,0.96,0.45,4,4_Wed,Yes
_SPXD,1353.86,1361.71,1353.6,1360.48,0.62,0.9,8.11,0.6,0.98,0.96,5,5_Thu,Yes
_SPXD,1360.14,1364.56,1358.69,1363.61,0.36,0.62,5.87,0.43,0.6,0.98,6,6_Fri,Yes
_SPXD,1365.21,1370.58,1358.59,1361.22,0.23,0.36,11.99,0.88,0.43,0.6,2,2_Mon,No
_SPXD,1359.76,1360.84,1349.52,1356.62,-0.18,0.23,11.32,0.83,0.88,0.43,3,3_Tue,No
_SPXD,1355.9,1355.9,1341.5,1347.32,-0.34,-0.18,14.4,1.06,0.83,0.88,4,4_Wed,No
_SPXD,1344.16,1348,1329.17,1335.1,-0.69,-0.34,18.83,1.4,1.06,0.83,5,5_Thu,No
_SPXD,1340.24,1354.36,1335.58,1340.2,-0.91,-0.69,18.78,1.41,1.4,1.06,6,6_Fri,No
_SPXD,1340.2,1349.44,1338.64,1346.29,0.38,-0.91,10.8,0.81,1.41,1.4,2,2_Mon,Yes
_SPXD,1348.34,1359.44,1348.34,1357.16,0.45,0.38,11.1,0.82,0.81,1.41,3,3_Tue,Yes
_SPXD,1354.51,1354.51,1336.36,1342.08,0.81,0.45,18.15,1.34,0.82,0.81,4,4_Wed,No
_SPXD,1339.39,1351.05,1332.03,1348.65,-1.11,0.81,19.02,1.42,1.34,0.82,5,5_Thu,No
_SPXD,1348.69,1350.47,1333.36,1337.77,0.49,-1.11,17.11,1.27,1.42,1.34,6,6_Fri,No
_SPXD,1334.77,1343.33,1327.32,1329.47,-0.81,0.49,16.01,1.2,1.27,1.42,2,2_Mon,No
_SPXD,1326.1,1330.42,1318.51,1328.98,-0.62,-0.81,11.91,0.9,1.2,1.27,3,3_Tue,No
_SPXD,1328.54,1341.82,1326.59,1340.68,-0.04,-0.62,15.23,1.15,0.9,1.2,4,4_Wed,No
_SPXD,1342.4,1346.82,1336.36,1343.6,0.88,-0.04,10.46,0.78,1.15,0.9,5,5_Thu,Yes
_SPXD,1342,1342,1330.67,1333.27,0.22,0.88,11.33,0.84,0.78,1.15,6,6_Fri,No
_SPXD,1333.07,1333.07,1312.88,1317.37,-0.77,0.22,20.19,1.51,0.84,0.78,2,2_Mon,No
_SPXD,1317.7,1323.72,1313.87,1316.28,-1.19,-0.77,9.85,0.75,1.51,0.84,3,3_Tue,No
_SPXD,1316.36,1325.86,1311.8,1320.47,-0.08,-1.19,14.06,1.07,0.75,1.51,4,4_Wed,No
_SPXD,1320.64,1328.51,1314.41,1325.69,0.32,-0.08,14.1,1.07,1.07,0.75,5,5_Thu,Yes
_SPXD,1325.69,1334.62,1325.69,1331.1,0.4,0.32,8.93,0.67,1.07,1.07,6,6_Fri,Yes
_SPXD,1331.1,1345.2,1331.1,1345.2,0.41,0.4,14.1,1.06,0.67,1.07,3,3_Tue,Yes
_SPXD,1345.2,1345.2,1313.71,1314.55,1.06,0.41,31.49,2.34,1.06,0.67,4,4_Wed,No
_SPXD,1314.55,1318.03,1305.61,1312.94,-2.28,1.06,12.42,0.94,2.34,1.06,5,5_Thu,No
_SPXD,1312.94,1312.94,1297.9,1300.16,-0.12,-2.28,15.04,1.15,0.94,2.34,6,6_Fri,No
_SPXD,1300.26,1300.26,1284.72,1286.17,-0.97,-0.12,15.54,1.2,1.15,0.94,2,2_Mon,No
_SPXD,1286.31,1296.22,1284.74,1284.94,-1.08,-0.97,11.48,0.89,1.2,1.15,3,3_Tue,No
_SPXD,1284.63,1287.04,1277.42,1279.56,-0.1,-1.08,9.62,0.75,0.89,1.2,4,4_Wed,No
_SPXD,1279.63,1294.54,1279.63,1289,-0.42,-0.1,14.91,1.17,0.75,0.89,5,5_Thu,No
_SPXD,1288.6,1288.6,1268.28,1270.98,0.74,-0.42,20.32,1.58,1.17,0.75,6,6_Fri,No
_SPXD,1271.31,1277.04,1265.64,1271.83,-1.4,0.74,11.4,0.9,1.58,1.17,2,2_Mon,No
_SPXD,1272.22,1292.5,1272.22,1287.87,0.07,-1.4,20.28,1.59,0.9,1.58,3,3_Tue,Yes
_SPXD,1287.87,1287.87,1261.9,1265.42,1.26,0.07,25.97,2.02,1.59,0.9,4,4_Wed,No
_SPXD,1265.53,1274.11,1258.07,1267.64,-1.74,1.26,16.04,1.27,2.02,1.59,5,5_Thu,No
_SPXD,1268.58,1279.82,1267.4,1271.5,0.18,-1.74,12.42,0.98,1.27,2.02,6,6_Fri,Yes
_SPXD,1271.5,1280.42,1267.56,1278.36,0.3,0.18,12.86,1.01,0.98,1.27,2,2_Mon,Yes
_SPXD,1278.4,1297.62,1278.4,1295.52,0.54,0.3,19.22,1.5,1.01,0.98,3,3_Tue,Yes
_SPXD,1295.48,1298.61,1286.79,1287.14,1.34,0.54,11.82,0.91,1.5,1.01,4,4_Wed,No
_SPXD,1286.6,1286.6,1262.87,1283.5,-0.65,1.34,23.73,1.84,0.91,1.5,5,5_Thu,No
_SPXD,1283.04,1283.93,1267.24,1268.45,-0.28,-0.65,16.69,1.3,1.84,0.91,6,6_Fri,No
_SPXD,1268.44,1284.91,1267.53,1280.1,-1.17,-0.28,17.38,1.37,1.3,1.84,2,2_Mon,No
_SPXD,1280.21,1296.8,1280.21,1296.67,0.92,-1.17,16.59,1.3,1.37,1.3,3,3_Tue,Yes
_SPXD,1296.85,1309.21,1296.85,1307.41,1.29,0.92,12.36,0.95,1.3,1.37,4,4_Wed,Yes
_SPXD,1307.64,1321.97,1307.64,1320.64,0.83,1.29,14.33,1.1,0.95,1.3,5,5_Thu,Yes
_SPXD,1320.64,1341.01,1318.18,1339.67,1.01,0.83,22.83,1.73,1.1,0.95,6,6_Fri,Yes
_SPXD,1339.59,1340.89,1334.3,1337.88,1.44,1.01,6.59,0.49,1.73,1.1,3,3_Tue,No
_SPXD,1337.56,1340.94,1330.92,1339.22,-0.13,1.44,10.02,0.75,0.49,1.73,4,4_Wed,No
_SPXD,1339.62,1356.48,1339.62,1353.22,0.1,-0.13,16.86,1.26,0.75,0.49,5,5_Thu,Yes
_SPXD,1352.39,1352.39,1333.71,1343.8,1.05,0.1,18.68,1.38,1.26,0.75,6,6_Fri,No
_SPXD,1343.31,1343.31,1316.42,1319.49,-0.7,1.05,26.89,2,1.38,1.26,2,2_Mon,No
_SPXD,1319.61,1327.17,1313.33,1313.64,-1.81,-0.7,13.84,1.05,2,1.38,3,3_Tue,No
_SPXD,1314.45,1331.48,1314.45,1317.72,-0.44,-1.81,17.03,1.3,1.05,2,4,4_Wed,No
_SPXD,1317.74,1326.88,1306.51,1308.87,0.31,-0.44,20.37,1.55,1.3,1.05,5,5_Thu,No
_SPXD,1308.87,1317.7,1307.52,1316.14,-0.67,0.31,10.18,0.78,1.55,1.3,6,6_Fri,No
_SPXD,1315.94,1315.94,1295.92,1305.44,0.56,-0.67,20.02,1.52,0.78,1.55,2,2_Mon,No
_SPXD,1307.07,1328.14,1307.07,1326.73,-0.81,0.56,21.07,1.61,1.52,0.78,3,3_Tue,No
_SPXD,1328.66,1330.43,1323.65,1325.84,1.63,-0.81,6.78,0.51,1.61,1.52,4,4_Wed,No
_SPXD,1325.65,1347,1325.65,1343.8,-0.07,1.63,21.35,1.61,0.51,1.61,5,5_Thu,No
_SPXD,1343.8,1346.1,1336.95,1345.02,1.35,-0.07,9.15,0.68,1.61,0.51,6,6_Fri,Yes
_SPXD,1344.32,1344.32,1331.09,1337.43,0.09,1.35,13.23,0.98,0.68,1.61,2,2_Mon,No
_SPXD,1337.39,1338.51,1329.59,1331.94,-0.56,0.09,8.92,0.67,0.98,0.68,3,3_Tue,No
_SPXD,1331.91,1331.91,1303.49,1304.89,-0.41,-0.56,28.42,2.13,0.67,0.98,4,4_Wed,No
_SPXD,1304.84,1316.32,1299.16,1300.67,-2.03,-0.41,17.16,1.32,2.13,0.67,5,5_Thu,No
_SPXD,1300.12,1304.16,1282.86,1292.28,-0.32,-2.03,21.3,1.64,1.32,2.13,6,6_Fri,No
_SPXD,1292.59,1307.38,1274.73,1286.94,-0.65,-0.32,32.65,2.53,1.64,1.32,2,2_Mon,No
_SPXD,1286.56,1286.56,1254.03,1254.05,-0.41,-0.65,32.53,2.53,2.53,1.64,3,3_Tue,No
_SPXD,1254.25,1261.2,1234.56,1260.34,-2.56,-0.41,26.64,2.12,2.53,2.53,4,4_Wed,No
_SPXD,1260.23,1260.23,1199.54,1200.07,0.5,-2.56,60.69,4.82,2.12,2.53,5,5_Thu,No
_SPXD,1200.28,1218.11,1168.09,1199.38,-4.78,0.5,50.02,4.17,4.82,2.12,6,6_Fri,No
_SPXD,1198.48,1198.48,1119.28,1119.46,-0.06,-4.78,79.2,6.6,4.17,4.82,2,2_Mon,No
_SPXD,1120.23,1172.88,1101.54,1172.53,-6.66,-0.06,71.34,6.37,6.6,4.17,3,3_Tue,No
_SPXD,1171.77,1171.77,1118.01,1120.76,4.74,-6.66,53.76,4.58,6.37,6.6,4,4_Wed,No
_SPXD,1121.3,1186.29,1121.3,1172.64,-4.42,4.74,64.99,5.8,4.58,6.37,5,5_Thu,No
_SPXD,1172.87,1189.04,1170.74,1178.81,4.63,-4.42,18.3,1.56,5.8,4.58,6,6_Fri,Yes
_SPXD,1178.86,1204.49,1178.86,1204.49,0.53,4.63,25.63,2.17,1.56,5.8,2,2_Mon,Yes
_SPXD,1204.22,1204.22,1180.53,1192.76,2.18,0.53,23.69,1.97,2.17,1.56,3,3_Tue,No
_SPXD,1192.89,1208.47,1184.36,1193.89,-0.97,2.18,24.11,2.02,1.97,2.17,4,4_Wed,No
_SPXD,1189.62,1189.62,1131.03,1140.65,0.09,-0.97,58.59,4.91,2.02,1.97,5,5_Thu,No
_SPXD,1140.47,1154.54,1122.05,1123.53,-4.46,0.09,32.49,2.85,4.91,2.02,6,6_Fri,No
_SPXD,1123.55,1145.49,1121.09,1123.82,-1.5,-4.46,24.4,2.17,2.85,4.91,2,2_Mon,No
_SPXD,1124.36,1162.35,1124.36,1162.35,0.03,-1.5,37.99,3.38,2.17,2.85,3,3_Tue,Yes
_SPXD,1162.16,1178.56,1156.3,1177.6,3.43,0.03,22.26,1.92,3.38,2.17,4,4_Wed,Yes
_SPXD,1176.69,1190.68,1155.47,1159.27,1.31,3.43,35.21,2.99,1.92,3.38,5,5_Thu,No
_SPXD,1158.85,1181.23,1135.91,1176.8,-1.56,1.31,45.32,3.91,2.99,1.92,6,6_Fri,No
_SPXD,1177.91,1210.28,1177.91,1210.08,1.51,-1.56,32.37,2.75,3.91,2.99,2,2_Mon,Yes
_SPXD,1209.76,1220.1,1195.77,1212.92,2.83,1.51,24.33,2.01,2.75,3.91,3,3_Tue,Yes
_SPXD,1213,1230.71,1209.35,1218.89,0.23,2.83,21.36,1.76,2.01,2.75,4,4_Wed,Yes
_SPXD,1219.12,1229.29,1203.85,1204.42,0.49,0.23,25.44,2.09,1.76,2.01,5,5_Thu,No
_SPXD,1203.9,1203.9,1170.56,1173.97,-1.19,0.49,33.34,2.77,2.09,1.76,6,6_Fri,No
_SPXD,1173.97,1173.97,1140.13,1165.24,-2.53,-1.19,33.84,2.88,2.77,2.09,3,3_Tue,No
_SPXD,1165.85,1198.62,1165.85,1198.62,-0.74,-2.53,32.77,2.81,2.88,2.77,4,4_Wed,No
_SPXD,1197.98,1204.4,1183.34,1185.9,2.86,-0.74,21.06,1.76,2.81,2.88,5,5_Thu,No
_SPXD,1185.37,1185.37,1148.37,1154.23,-1.06,2.86,37,3.12,1.76,2.81,6,6_Fri,No
_SPXD,1153.5,1162.52,1136.07,1162.27,-2.67,-1.06,26.45,2.29,3.12,1.76,2,2_Mon,No
_SPXD,1162.59,1176.41,1157.44,1172.87,0.7,-2.67,18.97,1.63,2.29,3.12,3,3_Tue,Yes
_SPXD,1173.32,1202.38,1162.73,1188.68,0.91,0.7,39.65,3.38,1.63,2.29,4,4_Wed,Yes
_SPXD,1189.44,1209.11,1189.44,1209.11,1.35,0.91,19.67,1.65,3.38,1.63,5,5_Thu,Yes
_SPXD,1209.21,1220.06,1204.46,1216.01,1.72,1.35,15.6,1.29,1.65,3.38,6,6_Fri,Yes
